domain_a,domain_b,lateness_mean_days,mean_recovery_days,n_hazards_observed,n_recoveries,otif,pair,saturation,seed,status,wip_mean,wip_p95,yield_pct
logistique,demande,95.16736111111112,2.5,8,6,1.0,logistique|demande,0.96,54,ok,6.466666666666667,9.0,0.9494565217391304
logistique,demande,97.41736111111112,1.75,8,4,1.0,logistique|demande,0.96,55,ok,6.333333333333333,11.0,0.9499644296893526
logistique,demande,50.41736111111112,1.8,8,5,1.0,logistique|demande,0.96,56,ok,6.666666666666667,9.0,0.9495967741935484
logistique,demande,154.0673611111111,1.75,8,4,1.0,logistique|demande,0.96,57,ok,8.533333333333333,11.0,0.9502112251056125
logistique,demande,98.66736111111112,3.6666666666666665,8,6,1.0,logistique|demande,0.96,58,ok,7.4,10.0,0.9494672754946728
logistique,demande,78.06736111111113,1.25,8,4,1.0,logistique|demande,0.96,59,ok,7.2,11.0,0.9496004917025199
logistique,demande,77.86736111111112,1.6,8,5,1.0,logistique|demande,0.96,60,ok,8.6,11.0,0.950328022492971
logistique,demande,143.91736111111112,1.8,8,5,1.0,logistique|demande,0.96,61,ok,6.866666666666666,9.0,0.9499458874458875
logistique,approvisionnement,183.66736111111112,1.25,8,4,1.0,logistique|approvisionnement,0.96,42,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,approvisionnement,0.0,2.0,8,1,1.0,logistique|approvisionnement,0.96,43,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,180.66736111111112,1.0,8,3,1.0,logistique|approvisionnement,0.96,44,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,approvisionnement,0.0,0.0,8,0,1.0,logistique|approvisionnement,0.96,45,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,188.66736111111112,0.0,8,0,1.0,logistique|approvisionnement,0.96,46,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,183.66736111111112,1.0,8,2,1.0,logistique|approvisionnement,0.96,47,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,approvisionnement,183.66736111111112,1.5,8,4,1.0,logistique|approvisionnement,0.96,48,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,approvisionnement,0.0,0.0,8,0,1.0,logistique|approvisionnement,0.96,49,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,184.66736111111112,1.3333333333333333,8,3,1.0,logistique|approvisionnement,0.96,50,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,approvisionnement,0.0,2.0,8,1,1.0,logistique|approvisionnement,0.96,51,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,181.66736111111112,2.0,8,1,1.0,logistique|approvisionnement,0.96,52,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,183.66736111111112,1.5,8,4,1.0,logistique|approvisionnement,0.96,53,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,approvisionnement,180.66736111111112,1.0,8,3,1.0,logistique|approvisionnement,0.96,54,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,approvisionnement,0.0,0.0,8,0,1.0,logistique|approvisionnement,0.96,55,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,183.66736111111112,1.6666666666666667,8,3,1.0,logistique|approvisionnement,0.96,56,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,approvisionnement,0.0,2.0,8,1,1.0,logistique|approvisionnement,0.96,57,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,0.0,2.0,8,1,1.0,logistique|approvisionnement,0.96,58,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,0.0,0.0,8,0,1.0,logistique|approvisionnement,0.96,59,ok,0.2,1.0,0.9501385041551247
logistique,approvisionnement,183.66736111111112,1.6666666666666667,8,3,1.0,logistique|approvisionnement,0.96,60,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,approvisionnement,180.66736111111112,1.0,8,3,1.0,logistique|approvisionnement,0.96,61,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,logistique,183.66736111111112,1.25,8,4,1.0,logistique|logistique,0.96,42,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,logistique,0.0,2.0,8,1,1.0,logistique|logistique,0.96,43,ok,0.2,1.0,0.9501385041551247
logistique,logistique,180.66736111111112,1.0,8,3,1.0,logistique|logistique,0.96,44,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,logistique,0.0,0.0,8,0,1.0,logistique|logistique,0.96,45,ok,0.2,1.0,0.9501385041551247
logistique,logistique,0.0,0.0,8,0,1.0,logistique|logistique,0.96,46,ok,0.2,1.0,0.9501385041551247
logistique,logistique,183.66736111111112,1.0,8,2,1.0,logistique|logistique,0.96,47,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,logistique,185.66736111111112,1.3333333333333333,8,3,1.0,logistique|logistique,0.96,48,ok,1.4,2.0,0.9501661129568106
logistique,logistique,187.66736111111112,1.0,8,1,1.0,logistique|logistique,0.96,49,ok,0.6666666666666666,1.0,0.9501661129568106
logistique,logistique,186.16736111111112,1.3333333333333333,8,3,1.0,logistique|logistique,0.96,50,ok,1.8666666666666667,2.0,0.9501039501039501
logistique,logistique,187.66736111111112,1.5,8,2,1.0,logistique|logistique,0.96,51,ok,0.6666666666666666,1.0,0.9501661129568106
logistique,logistique,183.66736111111112,1.5,8,4,1.0,logistique|logistique,0.96,52,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,logistique,183.66736111111112,1.5,8,4,1.0,logistique|logistique,0.96,53,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,logistique,180.66736111111112,1.0,8,3,1.0,logistique|logistique,0.96,54,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,logistique,0.0,0.0,8,0,1.0,logistique|logistique,0.96,55,ok,0.2,1.0,0.9501385041551247
logistique,logistique,183.66736111111112,1.6666666666666667,8,3,1.0,logistique|logistique,0.96,56,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,logistique,183.66736111111112,1.5,8,4,1.0,logistique|logistique,0.96,57,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,logistique,187.66736111111112,1.5,8,2,1.0,logistique|logistique,0.96,58,ok,0.6666666666666666,1.0,0.9501661129568106
logistique,logistique,0.0,0.0,8,0,1.0,logistique|logistique,0.96,59,ok,0.2,1.0,0.9501385041551247
logistique,logistique,186.16736111111112,1.6666666666666667,8,3,1.0,logistique|logistique,0.96,60,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,logistique,180.66736111111112,1.0,8,3,1.0,logistique|logistique,0.96,61,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,production,183.66736111111112,1.25,8,4,1.0,logistique|production,0.96,42,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,production,0.0,2.0,8,1,1.0,logistique|production,0.96,43,ok,0.2,1.0,0.9501385041551247
logistique,production,180.66736111111112,1.0,8,3,1.0,logistique|production,0.96,44,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,production,0.0,0.0,8,0,1.0,logistique|production,0.96,45,ok,0.2,1.0,0.9501385041551247
logistique,production,0.0,0.0,8,0,1.0,logistique|production,0.96,46,ok,0.26666666666666666,1.0,0.9501385041551247
logistique,production,0.0,0.0,8,0,1.0,logistique|production,0.96,47,ok,0.2,1.0,0.9501385041551247
logistique,production,0.0,2.0,8,1,1.0,logistique|production,0.96,48,ok,0.2,1.0,0.9501385041551247
logistique,production,0.0,0.0,8,0,1.0,logistique|production,0.96,49,ok,0.2,1.0,0.9501385041551247
logistique,production,186.16736111111112,1.3333333333333333,8,3,1.0,logistique|production,0.96,50,ok,1.8666666666666667,2.0,0.9501039501039501
logistique,production,0.0,2.0,8,1,1.0,logistique|production,0.96,51,ok,0.2,1.0,0.9501385041551247
logistique,production,181.66736111111112,2.0,8,1,1.0,logistique|production,0.96,52,ok,0.2,1.0,0.9501385041551247
logistique,production,183.66736111111112,1.5,8,4,1.0,logistique|production,0.96,53,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,production,180.66736111111112,1.0,8,3,1.0,logistique|production,0.96,54,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,production,0.0,0.0,8,0,1.0,logistique|production,0.96,55,ok,0.2,1.0,0.9501385041551247
logistique,production,181.66736111111112,2.0,8,1,1.0,logistique|production,0.96,56,ok,0.2,1.0,0.9501385041551247
logistique,production,0.0,2.0,8,1,1.0,logistique|production,0.96,57,ok,0.2,1.0,0.9501385041551247
logistique,production,0.0,2.0,8,1,1.0,logistique|production,0.96,58,ok,0.2,1.0,0.9501385041551247
logistique,production,0.0,0.0,8,0,1.0,logistique|production,0.96,59,ok,0.2,1.0,0.9501385041551247
logistique,production,0.0,2.0,8,1,1.0,logistique|production,0.96,60,ok,0.2,1.0,0.9501385041551247
logistique,production,180.66736111111112,1.0,8,3,1.0,logistique|production,0.96,61,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,qualite,183.66736111111112,1.25,8,4,1.0,logistique|qualite,0.96,42,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,qualite,0.0,2.0,8,1,1.0,logistique|qualite,0.96,43,ok,0.2,1.0,0.9464450600184672
logistique,qualite,180.66736111111112,1.0,8,3,1.0,logistique|qualite,0.96,44,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,qualite,0.0,0.0,8,0,1.0,logistique|qualite,0.96,45,ok,0.2,1.0,0.9501385041551247
logistique,qualite,0.0,0.0,8,0,1.0,logistique|qualite,0.96,46,ok,0.2,1.0,0.9445983379501385
logistique,qualite,183.66736111111112,1.0,8,2,1.0,logistique|qualite,0.96,47,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,qualite,0.0,2.0,8,1,1.0,logistique|qualite,0.96,48,ok,0.2,1.0,0.9339796860572483
logistique,qualite,183.66736111111112,1.0,8,1,1.0,logistique|qualite,0.96,49,ok,0.9333333333333333,1.0,0.9424552429667519
logistique,qualite,180.66736111111112,1.3333333333333333,8,3,1.0,logistique|qualite,0.96,50,ok,1.1333333333333333,2.0,0.9501278772378516
logistique,qualite,0.0,2.0,8,1,1.0,logistique|qualite,0.96,51,ok,0.2,1.0,0.9372114496768237
logistique,qualite,183.66736111111112,1.5,8,4,1.0,logistique|qualite,0.96,52,ok,0.9333333333333333,1.0,0.9501278772378516
logistique,qualite,0.0,2.0,8,1,1.0,logistique|qualite,0.96,53,ok,0.2,1.0,0.9372114496768237
logistique,qualite,185.66736111111112,1.0,8,3,1.0,logistique|qualite,0.96,54,ok,2.3333333333333335,3.0,1.0
logistique,qualite,0.0,0.0,8,0,1.0,logistique|qualite,0.96,55,ok,0.2,1.0,0.9501385041551247
logistique,qualite,181.66736111111112,2.0,8,1,1.0,logistique|qualite,0.96,56,ok,0.2,1.0,0.9501385041551247
logistique,qualite,0.0,2.0,8,1,1.0,logistique|qualite,0.96,57,ok,0.2,1.0,0.9450600184672207
logistique,qualite,0.0,2.0,8,1,1.0,logistique|qualite,0.96,58,ok,0.2,1.0,0.9501385041551247
logistique,qualite,0.0,0.0,8,0,1.0,logistique|qualite,0.96,59,ok,0.2,1.0,0.9409048938134811
logistique,qualite,0.0,2.0,8,1,1.0,logistique|qualite,0.96,60,ok,0.2,1.0,0.9427516158818098
logistique,qualite,180.66736111111112,1.0,8,3,1.0,logistique|qualite,0.96,61,ok,1.1333333333333333,2.0,0.9501278772378516
production,demande,4.334027777777778,2.6666666666666665,8,3,1.0,production|demande,0.96,42,ok,6.533333333333333,11.0,0.950381679389313
production,demande,3.417361111111111,2.2,8,5,1.0,production|demande,0.96,43,ok,5.933333333333334,9.0,0.9500706547338672
production,demande,3.917361111111111,3.0,8,4,1.0,production|demande,0.96,44,ok,7.133333333333334,10.0,0.9499647639182522
production,demande,5.000694444444444,1.2,8,5,1.0,production|demande,0.96,45,ok,6.266666666666667,9.0,0.9495186663536042
production,demande,2.667361111111111,1.2,8,5,1.0,production|demande,0.96,46,ok,5.733333333333333,9.0,0.9499412455934195
production,demande,5.000694444444444,2.4,8,5,1.0,production|demande,0.96,47,ok,6.8,9.0,0.9504716981132075
production,demande,4.917361111111111,1.0,8,3,1.0,production|demande,0.96,48,ok,7.4,10.0,0.9500820248418093
production,demande,5.334027777777777,3.4,8,5,1.0,production|demande,0.96,49,ok,7.4,10.0,0.9499532273152479
production,demande,4.000694444444444,1.5,8,6,1.0,production|demande,0.96,50,ok,6.0,8.0,0.9501845018450185
production,demande,3.2673611111111116,1.6,8,5,1.0,production|demande,0.96,51,ok,7.533333333333333,10.0,0.9499534450651769
production,demande,5.334027777777777,4.5,8,2,1.0,production|demande,0.96,52,ok,5.8,8.0,0.9502660189683091
production,demande,5.167361111111111,1.3333333333333333,8,3,1.0,production|demande,0.96,53,ok,7.8,11.0,0.9497167138810199
production,demande,4.334027777777778,2.0,8,4,1.0,production|demande,0.96,54,ok,7.066666666666666,9.0,0.950291715285881
production,demande,3.3340277777777776,1.75,8,4,1.0,production|demande,0.96,55,ok,6.333333333333333,11.0,0.9501064081343107
production,demande,4.667361111111111,1.6,8,5,1.0,production|demande,0.96,56,ok,6.266666666666667,9.0,0.9498015409759515
production,demande,6.000694444444444,3.75,8,4,1.0,production|demande,0.96,57,ok,7.333333333333333,10.0,0.9501165501165502
production,demande,5.66736111111111,2.2,8,5,1.0,production|demande,0.96,58,ok,6.333333333333333,10.0,0.949778089231488
production,demande,3.167361111111111,5.5,8,2,1.0,production|demande,0.96,59,ok,6.333333333333333,10.0,0.9500351864883885
production,demande,5.000694444444444,2.6666666666666665,8,6,1.0,production|demande,0.96,60,ok,7.533333333333333,9.0,0.9497652582159625
production,demande,4.000694444444444,1.2,8,5,1.0,production|demande,0.96,61,ok,5.666666666666667,8.0,0.9495091164095372
production,approvisionnement,0.0,0.0,8,0,1.0,production|approvisionnement,0.96,42,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,43,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,0.0,8,0,1.0,production|approvisionnement,0.96,44,ok,0.26666666666666666,1.0,0.9501385041551247
production,approvisionnement,0.0,0.0,8,0,1.0,production|approvisionnement,0.96,45,ok,0.26666666666666666,1.0,0.9501385041551247
production,approvisionnement,0.0,0.0,8,0,1.0,production|approvisionnement,0.96,46,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,0.0,8,0,1.0,production|approvisionnement,0.96,47,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,48,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,0.0,8,0,1.0,production|approvisionnement,0.96,49,ok,0.26666666666666666,1.0,0.9501385041551247
production,approvisionnement,0.0,1.5,8,2,1.0,production|approvisionnement,0.96,50,ok,0.26666666666666666,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,51,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,52,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,53,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,54,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,0.0,8,0,1.0,production|approvisionnement,0.96,55,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,56,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,57,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,58,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,0.0,8,0,1.0,production|approvisionnement,0.96,59,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,60,ok,0.2,1.0,0.9501385041551247
production,approvisionnement,0.0,2.0,8,1,1.0,production|approvisionnement,0.96,61,ok,0.26666666666666666,1.0,0.9501385041551247
production,logistique,0.0,0.0,8,0,1.0,production|logistique,0.96,42,ok,0.2,1.0,0.9501385041551247
production,logistique,0.0,2.0,8,1,1.0,production|logistique,0.96,43,ok,0.2,1.0,0.9501385041551247
production,logistique,0.0,0.0,8,0,1.0,production|logistique,0.96,44,ok,0.26666666666666666,1.0,0.9501385041551247
production,logistique,0.0,0.0,8,0,1.0,production|logistique,0.96,45,ok,0.2,1.0,0.9501385041551247
production,logistique,0.0,0.0,8,0,1.0,production|logistique,0.96,46,ok,0.2,1.0,0.9501385041551247
production,logistique,183.66736111111112,1.0,8,2,1.0,production|logistique,0.96,47,ok,0.9333333333333333,1.0,0.9501278772378516
production,logistique,0.0,2.0,8,1,1.0,production|logistique,0.96,48,ok,0.2,1.0,0.9501385041551247
production,logistique,188.66736111111112,0.0,8,0,1.0,production|logistique,0.96,49,ok,0.2,1.0,0.9501385041551247
production,logistique,182.66736111111112,1.5,8,2,1.0,production|logistique,0.96,50,ok,0.26666666666666666,1.0,0.9501385041551247
production,logistique,0.0,2.0,8,1,1.0,production|logistique,0.96,51,ok,0.2,1.0,0.9501385041551247
production,logistique,0.0,2.0,8,1,1.0,production|logistique,0.96,52,ok,0.2,1.0,0.9501385041551247
production,logistique,0.0,2.0,8,1,1.0,production|logistique,0.96,53,ok,0.2,1.0,0.9501385041551247
production,logistique,181.66736111111112,2.0,8,1,1.0,production|logistique,0.96,54,ok,0.2,1.0,0.9501385041551247
production,logistique,187.66736111111112,1.0,8,2,1.0,production|logistique,0.96,55,ok,0.6666666666666666,1.0,0.9501661129568106
production,logistique,0.0,2.0,8,1,1.0,production|logistique,0.96,56,ok,0.2,1.0,0.9501385041551247
production,logistique,187.66736111111112,1.5,8,2,1.0,production|logistique,0.96,57,ok,0.6666666666666666,1.0,0.9501661129568106
production,logistique,187.66736111111112,1.5,8,2,1.0,production|logistique,0.96,58,ok,0.6666666666666666,1.0,0.9501661129568106
production,logistique,0.0,0.0,8,0,1.0,production|logistique,0.96,59,ok,0.2,1.0,0.9501385041551247
production,logistique,0.0,2.0,8,1,1.0,production|logistique,0.96,60,ok,0.2,1.0,0.9501385041551247
production,logistique,0.0,2.0,8,1,1.0,production|logistique,0.96,61,ok,0.26666666666666666,1.0,0.9501385041551247
production,production,0.0,0.0,8,0,1.0,production|production,0.96,42,ok,0.2,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,43,ok,0.2,1.0,0.9501385041551247
production,production,0.0,0.0,8,0,1.0,production|production,0.96,44,ok,0.26666666666666666,1.0,0.9501385041551247
production,production,0.0,0.0,8,0,1.0,production|production,0.96,45,ok,0.2,1.0,0.9501385041551247
production,production,0.0,0.0,8,0,1.0,production|production,0.96,46,ok,0.2,1.0,0.9501385041551247
production,production,0.0,0.0,8,0,1.0,production|production,0.96,47,ok,0.2,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,48,ok,0.2,1.0,0.9501385041551247
production,production,0.0,0.0,8,0,1.0,production|production,0.96,49,ok,0.26666666666666666,1.0,0.9501385041551247
production,production,0.0,1.5,8,2,1.0,production|production,0.96,50,ok,0.26666666666666666,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,51,ok,0.2,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,52,ok,0.2,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,53,ok,0.2,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,54,ok,0.26666666666666666,1.0,0.9501385041551247
production,production,0.0,0.0,8,0,1.0,production|production,0.96,55,ok,0.2,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,56,ok,0.2,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,57,ok,0.26666666666666666,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,58,ok,0.2,1.0,0.9501385041551247
production,production,0.0,0.0,8,0,1.0,production|production,0.96,59,ok,0.2,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,60,ok,0.26666666666666666,1.0,0.9501385041551247
production,production,0.0,2.0,8,1,1.0,production|production,0.96,61,ok,0.26666666666666666,1.0,0.9501385041551247
production,qualite,0.0,0.0,8,0,1.0,production|qualite,0.96,42,ok,0.2,1.0,0.9501385041551247
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,43,ok,0.2,1.0,0.9469067405355494
production,qualite,0.0,0.0,8,0,1.0,production|qualite,0.96,44,ok,0.26666666666666666,1.0,0.9501385041551247
production,qualite,0.0,0.0,8,0,1.0,production|qualite,0.96,45,ok,0.2,1.0,0.9501385041551247
production,qualite,0.0,0.0,8,0,1.0,production|qualite,0.96,46,ok,0.2,1.0,0.9427516158818098
production,qualite,0.0,0.0,8,0,1.0,production|qualite,0.96,47,ok,0.26666666666666666,1.0,0.9501385041551247
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,48,ok,0.26666666666666666,1.0,0.9418282548476454
production,qualite,0.0,0.0,8,0,1.0,production|qualite,0.96,49,ok,0.2,1.0,0.9404432132963989
production,qualite,0.0,1.5,8,2,1.0,production|qualite,0.96,50,ok,0.26666666666666666,1.0,0.9501385041551247
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,51,ok,0.2,1.0,0.9399815327793167
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,52,ok,0.2,1.0,0.9501385041551247
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,53,ok,0.2,1.0,0.9385964912280702
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,54,ok,0.2,1.0,0.938134810710988
production,qualite,0.0,0.0,8,0,1.0,production|qualite,0.96,55,ok,0.2,1.0,0.9501385041551247
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,56,ok,0.2,1.0,0.9501385041551247
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,57,ok,0.2,1.0,0.9441366574330563
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,58,ok,0.2,1.0,0.9501385041551247
production,qualite,0.0,0.0,8,0,1.0,production|qualite,0.96,59,ok,0.2,1.0,0.9427516158818098
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,60,ok,0.26666666666666666,1.0,0.9418282548476454
production,qualite,0.0,2.0,8,1,1.0,production|qualite,0.96,61,ok,0.26666666666666666,1.0,0.9501385041551247
qualite,demande,4.000694444444444,1.5,8,4,1.0,qualite|demande,0.96,42,ok,6.4,11.0,0.9463303848912263
qualite,demande,3.417361111111111,2.2,8,5,1.0,qualite|demande,0.96,43,ok,5.866666666666666,9.0,0.9442607463391592
qualite,demande,3.417361111111111,3.0,8,5,1.0,qualite|demande,0.96,44,ok,6.866666666666666,10.0,0.9485311398354876
qualite,demande,4.667361111111111,1.2,8,5,1.0,qualite|demande,0.96,45,ok,6.266666666666667,9.0,0.9483931503635937
qualite,demande,3.167361111111111,1.2,8,5,1.0,qualite|demande,0.96,46,ok,5.733333333333333,9.0,0.9456393287638856
qualite,demande,7.667361111111111,2.4,8,5,1.0,qualite|demande,0.96,47,ok,6.8,9.0,0.9475170628383149
qualite,demande,4.917361111111111,1.0,8,3,1.0,qualite|demande,0.96,48,ok,7.4,10.0,0.9497311199438859
qualite,demande,4.417361111111111,3.5,8,4,1.0,qualite|demande,0.96,49,ok,7.266666666666667,10.0,0.9485088536812675
qualite,demande,4.667361111111111,1.3333333333333333,8,3,1.0,qualite|demande,0.96,50,ok,6.866666666666666,9.0,0.9471210340775558
qualite,demande,3.4673611111111113,1.25,8,4,1.0,qualite|demande,0.96,51,ok,7.333333333333333,10.0,0.9468706212050444
qualite,demande,5.66736111111111,4.5,8,2,1.0,qualite|demande,0.96,52,ok,5.8,8.0,0.9447953216374269
qualite,demande,5.417361111111111,1.3333333333333333,8,3,1.0,qualite|demande,0.96,53,ok,7.8,11.0,0.9465721040189126
qualite,demande,3.667361111111111,2.5,8,4,1.0,qualite|demande,0.96,54,ok,6.6,9.0,0.9500928505106778
qualite,demande,3.667361111111111,1.75,8,4,1.0,qualite|demande,0.96,55,ok,6.333333333333333,11.0,0.9474058280028429
qualite,demande,5.000694444444444,2.0,8,5,1.0,qualite|demande,0.96,56,ok,6.4,9.0,0.9474176209394718
qualite,demande,4.417361111111111,3.75,8,4,1.0,qualite|demande,0.96,57,ok,7.333333333333333,10.0,0.9475900795507721
qualite,demande,6.334027777777777,3.0,8,4,1.0,qualite|demande,0.96,58,ok,6.2,9.0,0.9443538998835855
qualite,demande,3.417361111111111,3.0,8,4,1.0,qualite|demande,0.96,59,ok,6.133333333333334,9.0,0.947170697346795
qualite,demande,4.167361111111111,1.3333333333333333,8,3,1.0,qualite|demande,0.96,60,ok,7.333333333333333,10.0,0.9493464052287581
qualite,demande,4.000694444444444,1.1666666666666667,8,6,1.0,qualite|demande,0.96,61,ok,6.466666666666667,9.0,0.9478922716627635
qualite,approvisionnement,0.0,0.0,8,0,1.0,qualite|approvisionnement,0.96,42,ok,0.2,1.0,0.9436749769159741
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,43,ok,0.2,1.0,0.9399815327793167
qualite,approvisionnement,0.0,0.0,8,0,1.0,qualite|approvisionnement,0.96,44,ok,0.2,1.0,0.9445983379501385
qualite,approvisionnement,0.0,0.0,8,0,1.0,qualite|approvisionnement,0.96,45,ok,0.2,1.0,0.9455216989843028
qualite,approvisionnement,0.0,0.0,8,0,1.0,qualite|approvisionnement,0.96,46,ok,0.2,1.0,0.9469067405355494
qualite,approvisionnement,0.0,0.0,8,0,1.0,qualite|approvisionnement,0.96,47,ok,0.2,1.0,0.9501385041551247
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,48,ok,0.2,1.0,0.9501385041551247
qualite,approvisionnement,0.0,0.0,8,0,1.0,qualite|approvisionnement,0.96,49,ok,0.2,1.0,0.9501385041551247
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,50,ok,0.2,1.0,0.945983379501385
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,51,ok,0.2,1.0,0.9445983379501385
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,52,ok,0.2,1.0,0.938134810710988
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,53,ok,0.2,1.0,0.9501385041551247
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,54,ok,0.2,1.0,0.9501385041551247
qualite,approvisionnement,0.0,0.0,8,0,1.0,qualite|approvisionnement,0.96,55,ok,0.2,1.0,0.9473684210526315
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,56,ok,0.2,1.0,0.9399815327793167
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,57,ok,0.2,1.0,0.9409048938134811
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,58,ok,0.2,1.0,0.9298245614035088
qualite,approvisionnement,0.0,0.0,8,0,1.0,qualite|approvisionnement,0.96,59,ok,0.2,1.0,0.9469067405355494
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,60,ok,0.2,1.0,0.9455216989843028
qualite,approvisionnement,0.0,2.0,8,1,1.0,qualite|approvisionnement,0.96,61,ok,0.2,1.0,0.9450600184672207
qualite,logistique,0.0,0.0,8,0,1.0,qualite|logistique,0.96,42,ok,0.2,1.0,0.9473684210526315
